Date,Spread,CCI Value,NBER_Rec
2015-05-31,2.1797211970160717,100.11432333333336,0.0
2015-06-30,2.3397211970160714,99.95834666666669,0.0
2015-07-31,2.2895810265611813,99.7633,0.0
2015-08-31,2.099015217414859,99.61654,0.0
2015-09-30,2.1497211970160715,99.54529666666667,0.0
2015-10-31,2.049721197016072,99.56302333333332,0.0
2015-11-30,2.138296416579696,99.63442,0.0
2015-12-31,2.0066699000279886,99.66625333333332,0.0
2016-01-31,1.8262155238692983,99.61537333333332,0.0
2016-02-29,1.4654479579692865,99.476,0.0
2016-03-31,1.595756525408487,99.29118666666666,0.0
2016-04-30,1.5766699000279885,99.24286,0.0
2016-05-31,1.536063038023451,99.35027333333332,0.0
2016-06-30,1.3660630380234509,99.52470666666666,0.0
2016-07-31,1.195602498561409,99.65156666666668,0.0
2016-08-31,1.2556024985614092,99.69351333333331,0.0
2016-09-30,1.3357565254084869,99.74109,0.0
2016-10-31,1.4251373353939412,99.87474666666668,0.0
2016-11-30,1.6832304246079917,100.11018,0.0
2016-12-31,1.9722491995931424,100.33055333333334,0.0
2017-01-31,1.9122491995931423,100.49555,0.0
2017-02-28,1.8920838613421864,100.62706666666668,0.0
2017-03-31,1.7283161558314912,100.70463333333332,0.0
2017-04-30,1.4872453183103609,100.77806666666667,0.0
2017-05-31,1.3956042496716916,100.7988,0.0
2017-06-30,1.1939213807983222,100.83306666666668,0.0
2017-07-31,1.2321966830842197,100.93829999999998,0.0
2017-08-31,1.1833511306226536,101.16026666666669,0.0
2017-09-30,1.1529683812882825,101.50666666666666,0.0
2017-10-31,1.2721966830842195,101.8469,0.0
2017-11-30,1.099027183685275,101.9427,0.0
2017-12-31,1.0571861444352657,101.96126666666667,0.0
2018-01-31,1.1453031680414278,102.0036,0.0
2018-02-28,1.2618520166003244,102.0935,0.0
2018-03-31,1.1089501831481392,102.10536666666668,0.0
2018-04-30,1.0775812838450172,102.03596666666664,0.0
2018-05-31,1.085258222409026,101.89723333333336,0.0
2018-06-30,0.9743144435357596,101.71223333333334,0.0
2018-07-31,0.8928831734113796,101.618,0.0
2018-08-31,0.8211896852934517,101.56086666666666,0.0
2018-09-30,0.8287261664679577,101.58276666666669,0.0
2018-10-31,0.8557011754352879,101.6477,0.0
2018-11-30,0.7436428051102091,101.74916666666668,0.0
2018-12-31,0.41260109941977374,101.81656666666667,0.0
2019-01-31,0.29260109941977364,101.8498,0.0
2019-02-28,0.2420771153281316,101.964,0.0
2019-03-31,0.1218143403313432,102.06083333333332,0.0
2019-04-30,0.10233936834433388,102.11533333333334,0.0
2019-05-31,0.003122995907634429,102.11313333333334,0.0
2019-06-30,-0.14227382534139332,102.06016666666666,0.0
2019-07-31,-0.08052930975260343,101.89563333333332,0.0
2019-08-31,-0.35687698111943456,101.69426666666668,0.0
2019-09-30,-0.2254488317938952,101.68299999999999,0.0
2019-10-31,0.030076653040389086,101.76633333333336,0.0
2019-11-30,0.24250921782739798,101.1073,0.0
