,Date,Value of Copper in Dollars per Tonne
949,1963-04-16,663.8448000000001
950,1963-04-17,663.8448000000001
951,1963-04-18,659.2163999999999
952,1963-04-19,658.996
953,1963-04-22,657.894
954,1963-04-23,655.2492
955,1963-04-24,655.2492
956,1963-04-25,657.2328
957,1963-04-26,655.2492
958,1963-04-29,654.588
959,1963-04-30,657.0124
960,1963-05-01,658.3348000000001
961,1963-05-02,657.2328
962,1963-05-03,657.0124
963,1963-05-06,656.1308
964,1963-05-07,657.2328
965,1963-05-08,658.7756
966,1963-05-09,658.7756
967,1963-05-10,658.7756
968,1963-05-13,657.894
969,1963-05-14,656.7919999999999
970,1963-05-15,659.4368000000001
971,1963-05-16,660.098
972,1963-05-17,659.8776
973,1963-05-20,658.5552
974,1963-05-21,657.2328
975,1963-05-22,658.1143999999999
976,1963-05-23,657.2328
977,1963-05-24,657.894
978,1963-05-27,658.1143999999999
979,1963-05-28,656.7919999999999
980,1963-05-29,656.7919999999999
981,1963-05-31,655.6899999999999
982,1963-06-03,655.2492
983,1963-06-04,654.588
984,1963-06-05,656.1308
985,1963-06-06,656.1308
986,1963-06-07,655.6899999999999
987,1963-06-10,655.0288
988,1963-06-11,655.6899999999999
989,1963-06-12,657.2328
990,1963-06-13,657.2328
991,1963-06-14,658.1143999999999
992,1963-06-17,657.0124
993,1963-06-18,657.2328
994,1963-06-19,657.0124
995,1963-06-20,657.0124
996,1963-06-21,657.0124
997,1963-06-24,656.3512000000001
998,1963-06-25,654.1472
999,1963-06-26,652.384
1000,1963-06-27,651.5024
1001,1963-06-28,652.1636
1002,1963-07-01,652.6043999999999
1003,1963-07-02,652.384
1004,1963-07-03,652.6043999999999
1005,1963-07-05,653.486
1006,1963-07-08,653.486
1007,1963-07-09,653.486
1008,1963-07-10,655.2492
1009,1963-07-11,656.7919999999999
1010,1963-07-12,654.8083999999999
1011,1963-07-15,655.4696
1012,1963-07-16,653.486
1013,1963-07-17,653.486
1014,1963-07-18,653.0452
1015,1963-07-19,651.9432
1016,1963-07-22,652.8248000000001
1017,1963-07-23,653.0452
1018,1963-07-24,652.384
1019,1963-07-25,653.486
1020,1963-07-26,654.588
1021,1963-07-29,654.588
1022,1963-07-30,655.0288
1023,1963-07-31,655.0288
1024,1963-08-01,655.6899999999999
1025,1963-08-02,655.6899999999999
1026,1963-08-05,655.6899999999999
1027,1963-08-06,655.6899999999999
1028,1963-08-07,654.588
1029,1963-08-08,654.588
1030,1963-08-09,655.0288
1031,1963-08-12,654.588
1032,1963-08-13,655.2492
1033,1963-08-14,655.2492
1034,1963-08-15,654.588
1035,1963-08-16,654.588
1036,1963-08-19,653.486
1037,1963-08-20,654.1472
1038,1963-08-21,654.588
1039,1963-08-22,653.7063999999999
1040,1963-08-23,653.2656
1041,1963-08-26,652.8248000000001
1042,1963-08-27,653.2656
1043,1963-08-28,653.2656
1044,1963-08-29,653.9268000000001
1045,1963-08-30,655.0288
1046,1963-09-03,655.4696
1047,1963-09-04,656.7919999999999
1048,1963-09-05,657.894
1049,1963-09-06,658.7756
1050,1963-09-09,660.098
1051,1963-09-10,661.1999999999999
1052,1963-09-11,663.1836
1053,1963-09-12,664.2856
1054,1963-09-13,662.302
1055,1963-09-16,661.1999999999999
1056,1963-09-17,662.7428000000001
1057,1963-09-18,663.8448000000001
1058,1963-09-19,664.7263999999999
1059,1963-09-20,664.506
1060,1963-09-23,663.1836
1061,1963-09-24,664.506
1062,1963-09-25,665.8284
1063,1963-09-26,664.506
1064,1963-09-27,662.302
1065,1963-09-30,662.5224
1066,1963-10-01,662.302
1067,1963-10-02,660.7592000000001
1068,1963-10-03,660.3184
1069,1963-10-04,660.7592000000001
1070,1963-10-07,660.7592000000001
1071,1963-10-08,661.1999999999999
1072,1963-10-09,661.1999999999999
1073,1963-10-10,662.302
1074,1963-10-11,662.302
1075,1963-10-14,661.6408
1076,1963-10-15,660.5388
1077,1963-10-16,661.1999999999999
1078,1963-10-17,661.1999999999999
1079,1963-10-18,661.4204
1080,1963-10-21,661.1999999999999
1081,1963-10-22,661.1999999999999
1082,1963-10-23,662.302
1083,1963-10-24,662.7428000000001
1084,1963-10-25,663.404
1085,1963-10-28,663.404
1086,1963-10-29,666.2692000000001
1087,1963-10-30,666.0488
1088,1963-10-31,665.1672
1089,1963-11-01,664.506
1090,1963-11-04,664.506
1091,1963-11-06,664.0652
1092,1963-11-07,663.8448000000001
1093,1963-11-08,664.506
1094,1963-11-11,663.8448000000001
1095,1963-11-12,664.2856
1096,1963-11-13,663.6243999999999
1097,1963-11-14,663.1836
1098,1963-11-15,663.404
1099,1963-11-18,661.1999999999999
1100,1963-11-19,662.5224
1101,1963-11-20,661.1999999999999
1102,1963-11-21,661.1999999999999
1103,1963-11-22,661.4204
1104,1963-11-26,658.1143999999999
1105,1963-11-27,660.098
1106,1963-11-29,661.1999999999999
1107,1963-12-02,660.098
1108,1963-12-03,660.098
1109,1963-12-04,660.7592000000001
1110,1963-12-05,662.5224
1111,1963-12-06,664.2856
1112,1963-12-09,662.302
1113,1963-12-10,662.7428000000001
1114,1963-12-11,663.404
1115,1963-12-12,664.506
1116,1963-12-13,665.608
1117,1963-12-16,664.506
1118,1963-12-17,664.506
1119,1963-12-18,665.608
1120,1963-12-19,667.812
1121,1963-12-20,664.0652
1122,1963-12-23,662.302
1123,1963-12-24,662.302
1124,1963-12-26,668.4732
1125,1963-12-27,667.812
1126,1963-12-30,669.3548000000001
1127,1963-12-31,671.3384
1128,1964-01-02,673.322
1129,1964-01-03,671.1179999999999
1130,1964-01-06,672.6608000000001
1131,1964-01-07,677.73
1132,1964-01-08,680.3747999999999
1133,1964-01-09,683.24
1134,1964-01-10,680.1544
1135,1964-01-13,681.6972000000001
1136,1964-01-14,685.8847999999999
1137,1964-01-15,695.362
1138,1964-01-16,696.0232000000001
1139,1964-01-17,689.852
1140,1964-01-20,683.24
1141,1964-01-21,685.444
1142,1964-01-22,689.852
1143,1964-01-23,692.056
1144,1964-01-24,692.056
1145,1964-01-27,685.444
1146,1964-01-28,688.75
1147,1964-01-29,691.3947999999999
1148,1964-01-30,690.0724
1149,1964-01-31,687.648
1150,1964-02-03,690.954
1151,1964-02-04,692.7172
1152,1964-02-05,695.362
1153,1964-02-06,699.77
1154,1964-02-07,700.2108
1155,1964-02-10,701.974
1156,1964-02-11,699.77
1157,1964-02-12,700.872
1158,1964-02-13,710.79
1159,1964-02-14,717.6224
1160,1964-02-17,718.9448
1161,1964-02-18,727.32
1162,1964-02-19,732.6095999999999
1163,1964-02-20,731.7280000000001
1164,1964-02-24,760.38
1165,1964-02-25,759.7188
1166,1964-02-26,744.7316
1167,1964-02-27,743.4091999999999
1168,1964-02-28,759.0576
1169,1964-03-02,765.89
1170,1964-03-03,762.584
1171,1964-03-04,756.4128000000001
1172,1964-03-05,757.0740000000001
1173,1964-03-06,765.4492
1174,1964-03-09,770.298
1175,1964-03-10,772.502
1176,1964-03-11,763.6859999999999
1177,1964-03-12,770.298
1178,1964-03-13,774.7059999999999
1179,1964-03-16,769.1959999999999
1180,1964-03-17,779.1139999999999
1181,1964-03-18,772.7224000000001
1182,1964-03-19,785.2852
1183,1964-03-20,782.42
1184,1964-03-23,779.1139999999999
1185,1964-03-24,779.1139999999999
1186,1964-03-25,794.5419999999999
1187,1964-03-26,802.256
1188,1964-03-30,820.99
1189,1964-03-31,815.9208
1190,1964-04-01,827.602
1191,1964-04-02,813.276
1192,1964-04-03,824.296
1193,1964-04-06,855.152
1194,1964-04-07,855.152
1195,1964-04-08,863.9680000000001
1196,1964-04-09,872.784
1197,1964-04-10,873.8860000000001
1198,1964-04-13,871.682
1199,1964-04-14,854.0500000000001
1200,1964-04-15,849.642
1201,1964-04-16,847.438
1202,1964-04-17,857.356
1203,1964-04-20,846.336
1204,1964-04-21,838.622
1205,1964-04-22,850.744
1206,1964-04-23,846.336
1207,1964-04-24,845.234
1208,1964-04-27,858.0172
1209,1964-04-28,852.5071999999999
1210,1964-04-29,879.3960000000001
1211,1964-04-30,867.9352
1212,1964-05-01,862.866
1213,1964-05-04,871.682
1214,1964-05-05,861.1028
1215,1964-05-06,841.7076000000001
1216,1964-05-07,845.4544
1217,1964-05-08,835.316
1218,1964-05-11,804.46
1219,1964-05-12,808.8679999999999
1220,1964-05-13,815.2596
1221,1964-05-14,812.6148000000001
1222,1964-05-15,818.786
1223,1964-05-18,825.398
1224,1964-05-19,820.5492
1225,1964-05-20,809.97
1226,1964-05-21,819.6676
1227,1964-05-22,816.582
1228,1964-05-25,802.4763999999999
1229,1964-05-26,787.93
1230,1964-05-27,792.338
1231,1964-05-28,797.4072
1232,1964-06-01,782.42
1233,1964-06-02,785.2852
1234,1964-06-03,793.8808
1235,1964-06-04,819.4472000000001
1236,1964-06-05,823.194
1237,1964-06-08,824.296
1238,1964-06-09,817.684
1239,1964-06-10,824.296
1240,1964-06-11,837.0792
1241,1964-06-12,850.3032
1242,1964-06-15,828.2632000000001
1243,1964-06-16,828.704
1244,1964-06-17,823.8552000000001
1245,1964-06-18,815.9208
1246,1964-06-19,817.684
1247,1964-06-22,822.5328
1248,1964-06-23,819.2267999999999
1249,1964-06-24,825.398
1250,1964-06-25,807.9864
1251,1964-06-26,800.052
1252,1964-06-29,790.134
1253,1964-06-30,779.5548
1254,1964-07-01,785.0648
1255,1964-07-02,789.0319999999999
1256,1964-07-06,806.2232
1257,1964-07-07,802.9172
1258,1964-07-08,813.276
1259,1964-07-09,817.4636
1260,1964-07-10,823.6347999999999
1261,1964-07-13,820.99
1262,1964-07-14,807.1048000000001
1263,1964-07-15,811.7332
1264,1964-07-16,804.46
1265,1964-07-17,813.9372000000001
1266,1964-07-20,830.908
1267,1964-07-21,832.4508
1268,1964-07-22,840.1648
1269,1964-07-23,821.2103999999999
1270,1964-07-24,821.6512
1271,1964-07-27,825.398
1272,1964-07-28,832.01
1273,1964-07-29,833.5527999999999
1274,1964-07-30,848.3196
1275,1964-07-31,855.152
1276,1964-08-03,856.0336000000001
1277,1964-08-04,868.5964
1278,1964-08-05,889.3140000000001
1279,1964-08-06,884.2448
1280,1964-08-07,897.4688
1281,1964-08-10,907.6072
1282,1964-08-11,918.4068000000001
1283,1964-08-12,936.6999999999999
1284,1964-08-13,892.62
1285,1964-08-14,888.2120000000001
1286,1964-08-17,884.9060000000001
1287,1964-08-18,872.784
1288,1964-08-19,874.988
1289,1964-08-20,891.7384000000001
1290,1964-08-21,895.9259999999999
1291,1964-08-24,884.0244
1292,1964-08-25,890.416
1293,1964-08-26,883.1428
1294,1964-08-27,862.866
1295,1964-08-28,850.9644
1296,1964-08-31,830.908
1297,1964-09-01,826.7203999999999
1298,1964-09-02,844.7932
1299,1964-09-03,867.0536000000001
1300,1964-09-04,852.948
1301,1964-09-08,831.3488
1302,1964-09-09,873.8860000000001
1303,1964-09-10,870.1392
1304,1964-09-11,877.192
1305,1964-09-14,877.8532
1306,1964-09-15,892.62
1307,1964-09-16,912.4559999999999
1308,1964-09-17,932.2919999999999
1309,1964-09-18,936.6999999999999
1310,1964-09-21,904.742
1311,1964-09-22,907.1664000000001
1312,1964-09-23,940.6672
1313,1964-09-24,950.3648000000001
1314,1964-09-25,966.454
1315,1964-09-28,982.984
1316,1964-09-29,954.332
1317,1964-09-30,979.678
1318,1964-10-01,962.7072000000001
1319,1964-10-02,1006.7872
1320,1964-10-05,1002.82
1321,1964-10-06,1020.0112
1322,1964-10-07,1036.982
1323,1964-10-08,1025.962
1324,1964-10-09,1056.818
1325,1964-10-12,1100.898
1326,1964-10-13,1102.0
1327,1964-10-14,1137.2640000000001
1328,1964-10-15,1139.468
1329,1964-10-16,1162.61
1330,1964-10-19,1196.7720000000002
1331,1964-10-20,1207.7920000000001
1332,1964-10-21,1201.18
1333,1964-10-22,1157.1000000000001
1334,1964-10-23,1161.508
1335,1964-10-26,1183.548
1336,1964-10-27,1139.468
1337,1964-10-28,1095.388
1338,1964-10-29,1139.468
1339,1964-10-30,1183.548
1340,1964-11-02,1162.61
1341,1964-11-04,1204.4859999999999
1342,1964-11-05,1248.566
1343,1964-11-06,1213.302
1344,1964-11-09,1257.382
1345,1964-11-10,1267.3
1346,1964-11-12,1223.22
1347,1964-11-13,1190.16
1348,1964-11-16,1218.8120000000001
1349,1964-11-17,1216.6080000000002
1350,1964-11-18,1241.2928000000002
1351,1964-11-19,1285.3728
1352,1964-11-20,1299.258
1353,1964-11-23,1294.8500000000001
1354,1964-11-24,1290.0012000000002
1355,1964-11-25,1263.7736
1356,1964-11-27,1219.914
1357,1964-11-30,1196.1108
1358,1964-12-01,1159.9651999999999
1359,1964-12-02,1176.9360000000001
1360,1964-12-03,1185.7520000000002
1361,1964-12-04,1183.548
1362,1964-12-07,1200.078
1363,1964-12-08,1221.016
1364,1964-12-09,1230.934
1365,1964-12-10,1198.976
1366,1964-12-11,1213.302
1367,1964-12-14,1167.018
1368,1964-12-15,1155.9979999999998
1369,1964-12-16,1097.592
1370,1964-12-17,1053.512
1371,1964-12-18,1029.268
1372,1964-12-21,985.188
1373,1964-12-22,941.108
1374,1964-12-23,915.762
1375,1964-12-28,877.4124
1376,1964-12-29,902.3176
1377,1964-12-30,841.4871999999999
1378,1964-12-31,818.786
1379,1965-01-04,833.112
1380,1965-01-05,838.8424
1381,1965-01-06,861.764
1382,1965-01-07,838.622
1383,1965-01-08,847.438
1384,1965-01-11,854.0500000000001
1385,1965-01-12,843.03
1386,1965-01-13,829.806
1387,1965-01-14,813.276
1388,1965-01-15,822.092
1389,1965-01-18,815.48
1390,1965-01-19,805.562
1391,1965-01-20,816.582
1392,1965-01-21,823.194
1393,1965-01-22,819.888
1394,1965-01-25,831.5692
1395,1965-01-26,817.684
1396,1965-01-27,827.602
1397,1965-01-28,841.928
1398,1965-01-29,840.826
1399,1965-02-01,848.54
1400,1965-02-02,853.8296
1401,1965-02-03,873.8860000000001
1402,1965-02-04,878.2940000000001
1403,1965-02-05,864.4087999999999
1404,1965-02-08,888.6528
1405,1965-02-09,904.742
1406,1965-02-10,933.394
1407,1965-02-11,949.924
1408,1965-02-15,960.944
1409,1965-02-16,970.862
1410,1965-02-17,948.822
1411,1965-02-18,977.474
1412,1965-02-19,992.902
1413,1965-02-23,948.1608000000001
1414,1965-02-24,938.904
1415,1965-02-25,932.5124
1416,1965-02-26,884.6855999999999
1417,1965-03-01,840.826
1418,1965-03-02,853.3888
1419,1965-03-03,847.438
1420,1965-03-04,869.4780000000001
1421,1965-03-05,894.3832
1422,1965-03-08,921.2719999999999
1423,1965-03-09,945.516
1424,1965-03-10,962.046
1425,1965-03-11,946.6179999999999
1426,1965-03-12,953.23
1427,1965-03-15,936.0388
1428,1965-03-16,945.516
1429,1965-03-17,986.9512
1430,1965-03-18,996.2080000000001
1431,1965-03-19,1011.6360000000001
1432,1965-03-22,1021.5540000000001
1433,1965-03-23,1004.5831999999999
1434,1965-03-24,978.576
1435,1965-03-25,1006.1260000000001
1436,1965-03-26,1036.982
1437,1965-03-29,1022.6560000000001
1438,1965-03-30,1043.594
1439,1965-03-31,1046.8999999999999
1440,1965-04-01,1031.472
1441,1965-04-02,1066.7359999999999
1442,1965-04-05,1098.694
1443,1965-04-06,1097.592
1444,1965-04-07,1126.244
1445,1965-04-08,1116.3259999999998
1446,1965-04-09,1146.08
1447,1965-04-12,1149.386
1448,1965-04-13,1162.61
1449,1965-04-14,1180.242
1450,1965-04-15,1201.18
1451,1965-04-19,1243.0559999999998
1452,1965-04-20,1287.136
1453,1965-04-21,1243.0559999999998
1454,1965-04-22,1278.32
1455,1965-04-23,1270.606
1456,1965-04-26,1226.526
1457,1965-04-27,1162.3896
1458,1965-04-28,1114.7832
1459,1965-04-29,1051.7488
1460,1965-04-30,1090.5392
1461,1965-05-03,1078.858
1462,1965-05-04,1111.918
1463,1965-05-05,1108.612
1464,1965-05-06,1060.124
1465,1965-05-07,1074.45
1466,1965-05-10,1054.614
1467,1965-05-11,1096.49
1468,1965-05-12,1068.94
1469,1965-05-13,1075.552
1470,1965-05-14,1072.2459999999999
1471,1965-05-17,1095.388
1472,1965-05-18,1108.612
1473,1965-05-19,1107.51
1474,1965-05-20,1093.184
1475,1965-05-21,1063.43
1476,1965-05-24,1057.92
1477,1965-05-25,1060.124
1478,1965-05-26,1016.0440000000001
1479,1965-05-27,1007.2280000000001
1480,1965-05-28,1021.1132
1481,1965-06-01,1063.43
1482,1965-06-02,1050.206
1483,1965-06-03,1059.022
1484,1965-06-04,1092.0819999999999
1485,1965-06-07,1085.47
1486,1965-06-08,1066.7359999999999
1487,1965-06-09,1084.368
1488,1965-06-10,1113.02
1489,1965-06-11,1100.898
1490,1965-06-14,1076.654
1491,1965-06-15,1065.634
1492,1965-06-16,1066.7359999999999
1493,1965-06-17,1065.634
1494,1965-06-18,1083.266
1495,1965-06-21,1062.328
1496,1965-06-22,1070.042
1497,1965-06-23,1068.94
1498,1965-06-24,1024.8600000000001
1499,1965-06-25,1016.4848
1500,1965-06-28,986.29
1501,1965-06-29,991.3592
1502,1965-06-30,966.2336
1503,1965-07-01,943.312
1504,1965-07-02,940.006
1505,1965-07-06,921.2719999999999
1506,1965-07-07,934.496
1507,1965-07-08,952.128
1508,1965-07-09,949.924
1509,1965-07-12,937.802
1510,1965-07-13,942.21
1511,1965-07-14,956.536
1512,1965-07-15,976.372
1513,1965-07-16,977.474
1514,1965-07-19,974.168
1515,1965-07-20,1018.248
1516,1965-07-21,992.902
1517,1965-07-22,1036.982
1518,1965-07-23,1035.8799999999999
1519,1965-07-26,1079.96
1520,1965-07-27,1109.714
1521,1965-07-28,1064.532
1522,1965-07-29,1068.94
1523,1965-07-30,1089.878
1524,1965-08-02,1106.408
1525,1965-08-03,1095.388
1526,1965-08-04,1135.06
1527,1965-08-05,1115.224
1528,1965-08-06,1127.346
1529,1965-08-09,1120.734
1530,1965-08-10,1129.55
1531,1965-08-11,1152.692
1532,1965-08-12,1157.1000000000001
1533,1965-08-13,1142.774
1534,1965-08-16,1161.508
1535,1965-08-17,1150.488
1536,1965-08-18,1148.284
1537,1965-08-19,1155.9979999999998
1538,1965-08-20,1150.488
1539,1965-08-23,1159.304
1540,1965-08-24,1184.6499999999999
1541,1965-08-25,1178.038
1542,1965-08-26,1139.9088
1543,1965-08-27,1107.7304000000001
1544,1965-08-30,1073.5683999999999
1545,1965-08-31,1085.0292
1546,1965-09-01,1070.042
1547,1965-09-02,1073.348
1548,1965-09-03,1083.266
1549,1965-09-07,1109.714
1550,1965-09-08,1110.816
1551,1965-09-09,1113.02
1552,1965-09-10,1117.428
1553,1965-09-13,1135.06
1554,1965-09-14,1116.3259999999998
1555,1965-09-15,1137.0436
1556,1965-09-16,1132.856
1557,1965-09-17,1149.386
1558,1965-09-20,1153.7939999999999
1559,1965-09-21,1149.386
1560,1965-09-22,1163.2712000000001
1561,1965-09-23,1172.528
1562,1965-09-24,1183.548
1563,1965-09-27,1223.22
1564,1965-09-28,1208.894
1565,1965-09-29,1207.7920000000001
1566,1965-09-30,1219.914
1567,1965-10-01,1226.526
1568,1965-10-04,1237.546
1569,1965-10-05,1195.67
1570,1965-10-06,1197.874
1571,1965-10-07,1219.6936
1572,1965-10-08,1234.24
1573,1965-10-11,1224.322
1574,1965-10-13,1224.322
1575,1965-10-14,1207.7920000000001
1576,1965-10-15,1224.322
1577,1965-10-18,1240.8519999999999
1578,1965-10-19,1258.484
1579,1965-10-20,1250.77
1580,1965-10-21,1233.138
1581,1965-10-22,1234.24
1582,1965-10-25,1250.77
1583,1965-10-26,1246.362
1584,1965-10-27,1237.546
1585,1965-10-28,1243.9376
1586,1965-10-29,1263.994
1587,1965-11-01,1247.464
1588,1965-11-03,1275.0140000000001
1589,1965-11-04,1276.116
1590,1965-11-05,1316.89
1591,1965-11-08,1315.788
1592,1965-11-09,1271.7079999999999
1593,1965-11-12,1315.788
1594,1965-11-15,1332.318
1595,1965-11-16,1320.196
1596,1965-11-17,1276.116
1597,1965-11-18,1232.036
1598,1965-11-19,1187.9560000000001
1599,1965-11-22,1143.876
1600,1965-11-23,1102.0
1601,1965-11-24,1130.8724
1602,1965-11-26,1169.0016
1603,1965-11-29,1197.2128
1604,1965-11-30,1164.5936
1605,1965-12-01,1170.324
1606,1965-12-02,1181.344
1607,1965-12-03,1189.058
1608,1965-12-06,1196.7720000000002
1609,1965-12-07,1204.4859999999999
1610,1965-12-08,1158.202
1611,1965-12-09,1176.9360000000001
1612,1965-12-10,1152.692
1613,1965-12-13,1136.1619999999998
1614,1965-12-14,1164.8139999999999
1615,1965-12-15,1169.222
1616,1965-12-16,1196.7720000000002
1617,1965-12-17,1208.894
1618,1965-12-20,1201.18
1619,1965-12-21,1222.118
1620,1965-12-22,1249.668
1621,1965-12-23,1230.934
1622,1965-12-27,1248.566
1623,1965-12-28,1249.8884
1624,1965-12-29,1245.9212
1625,1965-12-30,1268.8428
1626,1966-01-03,1293.7479999999998
1627,1966-01-04,1266.198
1628,1966-01-05,1278.32
1629,1966-01-06,1243.2764000000002
1630,1966-01-07,1269.504
1631,1966-01-10,1287.136
1632,1966-01-11,1280.524
1633,1966-01-12,1279.422
1634,1966-01-13,1300.36
1635,1966-01-14,1311.3799999999999
1636,1966-01-17,1316.89
1637,1966-01-18,1304.768
1638,1966-01-19,1303.6660000000002
1639,1966-01-20,1278.32
1640,1966-01-21,1295.952
1641,1966-01-24,1284.932
1642,1966-01-25,1305.8700000000001
1643,1966-01-26,1313.5839999999998
1644,1966-01-27,1308.074
1645,1966-01-28,1303.6660000000002
1646,1966-01-31,1316.89
1647,1966-02-01,1357.664
1648,1966-02-02,1400.6419999999998
1649,1966-02-03,1392.928
1650,1966-02-04,1437.008
1651,1966-02-07,1481.0880000000002
1652,1966-02-08,1522.964
1653,1966-02-09,1560.432
1654,1966-02-10,1545.004
1655,1966-02-11,1525.168
1656,1966-02-14,1564.84
1657,1966-02-15,1605.614
1658,1966-02-16,1604.512
1659,1966-02-17,1575.86
1660,1966-02-18,1578.0639999999999
1661,1966-02-21,1567.0439999999999
1662,1966-02-23,1521.2008
1663,1966-02-24,1507.7564
1664,1966-02-25,1488.5816
1665,1966-02-28,1510.4012
1666,1966-03-01,1542.8
1667,1966-03-02,1563.738
1668,1966-03-03,1586.8799999999999
1669,1966-03-04,1603.41
1670,1966-03-07,1619.94
1671,1966-03-08,1612.226
1672,1966-03-09,1616.634
1673,1966-03-10,1653.0
1674,1966-03-11,1670.632
1675,1966-03-14,1675.04
1676,1966-03-15,1680.55
1677,1966-03-16,1657.408
1678,1966-03-17,1626.552
1679,1966-03-18,1610.0220000000002
1680,1966-03-21,1565.942
1681,1966-03-22,1521.862
1682,1966-03-23,1565.942
1683,1966-03-24,1610.0220000000002
1684,1966-03-25,1647.2695999999999
1685,1966-03-28,1691.3496
1686,1966-03-29,1693.774
1687,1966-03-30,1686.06
1688,1966-03-31,1722.426
1689,1966-04-01,1746.67
1690,1966-04-04,1776.4240000000002
1691,1966-04-05,1822.7079999999999
1692,1966-04-06,1816.096
1693,1966-04-07,1798.464
1694,1966-04-11,1754.384
1695,1966-04-12,1772.016
1696,1966-04-13,1760.996
